comment_id,text,class_label
39755098-e228d6bf-8a27-48a5-9fff-b229c2bbcef3,รับเงินบำนาญชราภาพเดือนละ3500 ใช้ส่วนตัวคนเดียวลูกเมียไม่เกี่ยว เหลือทุกเดือนครับ,NEU
39755098-71e187ef-e4bf-4750-9003-9355d3b4d573,"เดือนละหมื่น พออยู่ได้

ค่าน้ำค่าไฟ ค่าส่วนกลางคอนโด ค่ากิน ค่ายา (ปัจจัย 4)

แต่ถ้ามีกิเลสมากขึ้น :
อยากเที่ยว [Spoil] คลิกเพื่อดูข้อความที่ซ่อนไว้
อยากกินของแพงๆ [Spoil] คลิกเพื่อดูข้อความที่ซ่อนไว้
อยากทำบุญ[Spoil] คลิกเพื่อดูข้อความที่ซ่อนไว้
ก็ต้องไปเจรจากับผู้อุปถัมภ์รายการ [Spoil] คลิกเพื่อดูข้อความที่ซ่อนไว้ เพิ่มเอา",NEU
39755098-2abf972c-fe11-400e-ac98-cfbaaf761e1f,"มีวิธีวางแผนดีมากเลย ปรบมือ เราก็ WFH มาสามอาทิตย์แล้วเหมือนกัน สาทรนี่พื้นที่เสี่ยงมาก 55
สมัยนี้พวกเนตบ้านมีปรับแพคเกจบ่อยมาก เราใช้โปรลด 50% ทั้งเนตบ้านกับมือถือ ลองโทรไปถามผู้ให้บริการดูว่าย้ายค่ายได้เสนอแพคมาเท่าไหร่ เราได้ต่อโปรลดตลอดอ่ะ
ส่วนเราค่าใช้จ่ายช่วง WFH เยอะสุดคือค่ากิน ตอนนี้ยังไม่ได้เริ่มทำกับข้าวเอง ถ้าทำเองมันถูกได้อีกแต่ส่วนตัวเรายอมจ่ายค่าอาหารที่แพงขึ้นหน่อยถ้าเป็นของโอเค ถือว่าซื้อความสะดวก รวมน่าจะประมาณ 6-9000 ต่อเดือน แต่ถ้าตกงานเราแพลนจะไปอยู่ตจว.กับที่บ้าน ค่าครองชีพจะถูกกว่ากทมพอสมควร
ไม่มีค่าเดินทาง(ไม่ใช้รถส่วนตัว) คอนโดมีแค่จ่ายค่าส่วนกลาง แต่ค่าไฟช่วงนี้น่าจะพุ่งเพราะทำที่บ้านเปิดแอร์สลับพัดลม
คชจตอนนี้ให้ที่บ้าน 12000 เหมือนคุณที่คนที่บ้านเค้าก็มีรายได้ของเค้า ถ้าตกงานก็คงไม่ได้ให้ก้อนนี้ แต่ถ้าไปอยู่กับบ้านก็คงเป็นช่วยค่าใช้จ่ายในบ้านแทน ตีว่าถ้าตกงานจริงเคสที่ไปอยู่ตจว.น่าจะเหลือค่าใช้จ่ายต่อเดือนไม่เกินห้าพัน",NEU
39755098-6d4c4a88-a634-4280-acc8-a6d83edab733,ปกติค่าใช้จ่ายของเราจะอยู่เดือนละ 40000 บาท.  แต่จากวันนี้ต้องหยุดงานสองเดือน.  รายได้หายไปเยอะมาก.   บริษัทยังจ่ายเงินเดือนนะ.  แต่ยังไม่สรุปว่าเท่าไหร่. จะตัดเงินเดือนมั้ยหรือยังไง.   ตอนนี้เราวางแผนไว้ก่อนว่าเราต้องตัดค่าใช้จ่ายที่ไม่จำเป็นออก.   พยายามให้เหลือแค่ 20000 ต่อเดือน.  เพราะเราจะไม่ถอนเงินเก็บเรามาใช้เด็ดขาด.    นี่คือรวมหมดแล้วทั้งให้พ่อแม่. และค่าใช้จ่ายส่วนตัว เช่น. ค่าไฟค่าน้ำ   ค่ากิน   ค่าโทรศัพท์.   ค่าน้ำมันรถ.   โชคดีมากๆที่พึ่งผ่อนบ้านหมดไปเมื่อต้นปีที่แล้ว.  รถซื้อเงินสด.   ไม่มีภาระอะไรอีก.   หมาก็ตายแล้วด้วย.  ถ้าหมายังอยู่เราก็หนักเหมือนกัน. เพราะหมาเราป่วย.   ค่ายาค่ากินของหมานี่ตกเดือนละหมื่นกว่าบาท,NEU
39755098-923ff281-42b6-453b-b251-34a35cb56c19,"ต่อเดือน 35,000 บาท
ตอนนี้รายได้ 0 เงินสำรองอยู่ได้ประมาณ 10 เดือน
หลังจากนั้นต้องเอาเงินในส่วนอื่นมาใช้

ส่วนธุรกิจจะอยู่ได้อีก 10 เดือนเช่นกัน ถ้าผ่าน 10 เดือนไปแล้วไม่มีแนวโน้มจะดีขึ้น
คงต้องปล่อยล้มแล้วเริ่มต้นกันใหม่ค่ะ",NEU
39755098-87f8c66a-26ac-41b3-a4dd-8592220f9628,ทาวน์เฮ้าส์ไม่มีค่าส่วนกลางหรอคะ,NEU
39755098-d9fc363b-fa63-44e0-868f-c7461878ec75,ผมตัวคนเดียวเดือนละ5000ก็อยู่ได้ละครับ เพียงแต่ต้องทำกินเองบางมื้อนะ,NEU
39755098-3677b976-7c77-40e3-99a6-4533bf08de0e,"ค่าครองชีพ3.000/เดือน
ค่าห้องพัก3.500/เดือน
*บางวันผมก็ใช้เงินไม่ถึง100/วัน",NEU
39755098-3db0cddd-16be-45ad-810e-b6e0e8194a41,"ไม่มีค่าใช้จ่ายจิปาถะหรือครับ
ผงซักฟอก น้ำยาปรับผ้านุ่ม สบู่ แชมพู ยาสีฟัน มีดโกนหนวด หยูกยา ฯลฯ",NEU
39755098-ce49a4d7-2cdd-47f0-bed0-74ca6e817343,ผมเอง ถ้ามีวันละ 50 อยู่ได้ครับ,NEU
39746490-0,"หมายถึง ค่าเดินทาง ค่ากินอยู่ และค่าใช้จ่ายอื่น ๆ ที่ตามมาจากการ work from home นะคะ 

ช่วงนี้ จขกท. เอะอะก็เปิดตู้เย็น หาของกิน วน ๆ ไป รู้สึกว่าเปลืองกว่าเดิมเยอะเลยค่ะ ",NEU
39746490-50e9c9dc-2719-4a60-9907-0417aa64dca9,อ้วน  หนักมว้ากกกกกกกกกกก,NEU
39746490-e2e7e02b-6826-4593-b338-ed0158a95179,"ประหยัดค่าเดินทางค่ะ
เปลืองค่าแอร์ ค่าไฟ ค่าน้ำ นะคะ

ส่วนของกินและช้อปปิ้งออนไลน์ ไม่ว่าจะทำงานที่ไหน ก็เปลืองเหมือนเดิมเนอะ",NEU
39746490-0906393e-b506-4f80-8d8e-a0e5f39fdd53,"เปลืองค่าของกินมากกก  

กว่าจะทำใจนั่งทำงานได้

ตะเวนหาของกินก่อนเลย",NEU
39746490-138d5bc2-3d2a-4fa9-8681-3041e4dad66f,ประหยัดลงกว่าเดิมมาก โดยเฉพาะค่าอาหารนอกบ้าน ค่าเดินทางไปต่างประเทศ,NEU
39746490-c65b8274-5d1b-4856-88e3-4aed1b02abeb,เปลืองค่าแอร์ครับ แต่เอาค่าน้ำมัน ค่าทางด่วน ค่าเสื่อมรถยนต์มาหักแล้วคุ้มครับ,NEU
39746490-b4f32d7f-0730-4614-89b1-6f9c2c41695f,"เปลืองขึ้นกว่าเดิม เพราะ หาซื้อของกินยากขึ้น (ร้านเปิดน้อยลง ตัวเลือกเลยมีจำกัด)
ค่าไฟเท่าเดิม เพราะ ผมมีแต่พัดลม (ไม่ได้ติดแอร์)
ค่าเดินทาง ไม่เปลี่ยนแปลง  ในรัศมี 2 กม. ส่วนใหญ่ ผมเดินเอา ได้ออกกำลังกายไปในตัว

แก้ไขข้อความเมื่อ 26 มีนาคม 2563 เวลา 11:07 น.",NEU
39746490-f418b174-6006-4d51-b899-553104e3e13a,"เปลืองค่าไฟครับ เพราะร้อน บางวันต้องเปิดแอร์
ค่ากินก็เยอะกว่าปกติ
ส่วนค่าเดินทางแทบไม่มีผล เพราะปกติไปทำงาน ขี่มอไซค์ไป อาทิตย์นึงเติมน้ำมัน 120 บาทเท่านั้น

สรุปไปทำงานใช้เงินวันละ 100
หยุดอยู่บ้าน ใช้วันละ 200-300 + ค่าไฟเพิ่ม",NEU
39746490-c3cd77bd-4f56-4272-b2c4-e962a03911dd,เปลืองน้อยกว่าเดิมค่ะ.     ถ้าเป็นสถานการณ์ปกติ.  ต้องออกไปลั้ลลาๆที่ห้างแล้ว.     เสียทั้งค่ากิน.  ค่าช้อปปิ้ง.  ค่ากระจุกกระจิกอะไรเต็มไปหมด.      ปัจจุบันเสียแต่ค่ากิน.   อยู่บ้านเฉยๆกินไม่เยอะหรอก.    เพราะรู้ตัวว่ากินๆนอนๆ กินเยอะแล้วอ้วน.,NEU
39746490-5702d38a-297e-4052-a10d-a36ad73dfd67,"ประหยัดค้าเดินทาง
ประหยัดเวลาในการเดินทาง
สุขภาพดีขึ้น ไม่เหนื่อยกับการเดินทาง

แต่เหนื่อยมากขึ้นกับการกิน นอนที่บ้าน",NEU
39746490-101707dc-1336-4c40-9dce-84162fac5762,เหมือนเดิมทุกประการเลยครับ   เพราะส่วนใหญ่ก็ทำงานอยู่ในบ้านอยู่แล้ว,NEU
30433297-0,"อายุ 23 พนักงานบัญชีธรรมดาๆคนนึง
คืออยากมีเงินล้านกับเขาบ้าง เพราะฐานะก็ไม่ได้ดีมาก มีภาระส่งบ้าน เลี้ยงดูพ่อแม่ครับ

ผมเมื่อตอนอายุ 15 ครอบครัวผมสบายมาก   มีเงินใช้ ไม่ได้เก็บกันเลยแต่อย่างใด แม่และพ่อต้องทำงานร่วมกับเพื่อนของพ่อ และมาถึงคราวเคราะห์ร้ายที่ไปไว้ใจคนไม่ดี ทำให้บ้านผมต้องล้มละลาย พ่อแม่ต้องหย่าเพื่อให้ทั้งคู่ไม่ตกระกำลำบาก

พ่อและแม่ไม่มีเงินส่งเราเรียนต่อ เพราะมีพี่ชายและพี่สาวอีก 2 คนที่ท่านต่อส่งให้เขารอดฝั่งให้ได้ พี่ชายตอนนั้นกำลังจบ ป.ตรี พี่สาว เรียนธรรมศาสตร์ปี 2

ทำให้พวกผมถ้าอยากเรียนต้องหาเงินเอง
ผมเริ่มทำงานตอนอายุ 15 ด้วยความที่ผมโชคดีมีเพื่อนสนิทที่เปิดร้านสเต็กก็เลย ขอสมัครเป็นเด็กเสริฟ์ ก็เรียนบ้างไม่เรียนบ้าง เกรดก็ได้กลางๆ
ช่วงนั้นบ้านผมโดนยึดเพราะเอาไปชดใช้หนี้จนหมด
เราย้ายบ้านกัน 3 ครั้งในรอบ 2 ปี

จนอายุ 18 จบม.6 ก็ต่อเข้ามหาลัย แต่ด้วยที่เราไม่มีเงินพอ จึงได้ลองสอบชิงทุนดู พอดีมีอาจารย์มหาลัยท่านนึงที่ดูแลฝ่ายทุน เขาเห็นผมจำผมได้ก็ทักทายผมและบอกจะช่วยผมตอนสัมภาษณ์แต่เราต้องสอบให้ได้ก่อนนะ

ผมก็ทำงานกลางวัน กลางคืนหาเวลาอ่านหนังสือหลังจากกลับ ก็ประมาณ  23.00- 02.00 น. ทุกวันก่อนที่จะสอบ
พอวันสอบ เตรียมตัวไปเต็มที่ไปสอบพร้อมกับพี่ชายฝาแฝดผม  แม่ผมเตรียมเสื้อผ้าให้เราทั้ง 2 และบอกให้ผมตั้งใจ ก่อนออกจากบ้านท่านจับมือพวกผมและภาวนาให้ผมสอบได้

เราก็ไปสอบอย่างตั้งใจ จนถึงวันประกาศผู้ได้รับทุน ผมกับฝาแฝดผมได้รับทุนทั้งคู่ ได้เรียนฟรีและได้รับเงินค่าครองชีพเดือนละ 4 พัน แม่และพ่อผมดีใจทั้งน้ำตา ที่พวกผมได้เรียนต่อมหาลัย เพราะท่านไม่คิดว่าพวกผมจะได้มีโอกาสได้เรียนแล้ว ด้วยที่เราตอนนั้นฐานะตอนนั้นกลางๆลงมา

ช่วงนั้นพี่ชายกับพี่สาวผมจบแล้ว และเริ่มทำงานกับบริษัทเอกชน

2551-2554
เรา 2 คนฝาแฝดตั้งใจเรียน และก็ทำงานที่ร้านสเต็กเพื่อนผมอยู่ จนช่วงปิดเทอม ปี 1 เพื่อนผมบอกผมว่าเขาจะปิดร้านแล้วเพราะทุกวันนี้เขาแค่เปิด แฟรนไชส์ ก็มีมากพอแล้ว (ร้านเพื่อนผมมีสาขา 73 สาขาซึ่งไม่ดังมาก เป็นร้านที่ร่มสีม่วง มีป้ายร้านเขียนชื่อร้านว่า ""สเต็กลุงหนวด"")ทำให้พวกผม ต้องหารายได้จากที่อื่น ก็พอดีที่เราสนิทกับฝ่ายทุน และเราทำงานกับคณะและมหาลัยบ่อย ทำให้เราได้ทำงานรับสมัครนักศึกษาช่วงปิดเทอม ตลอด 4 ปี ทำให้เรามีเงินเก็บและใช้มากพอ

2554
ผมจบปริญญาตรีพร้อมกับพี่ชายฝาแฝด ผมไม่ได้เป็นเรียนเก่งมาก ผมได้เกรด 2.99 พี่ชายได้ 3.59 เกียรตินิยมอับดัน 1

2555-ปัจจุบัน
ผมได้ิเข้าสู่วัยทำงาน
เราทั้ง 4 คนพี่น้องวางแผนว่าจะมีบ้านเป็นของตัวเอง จึงได้รวมเงินกันไปกู้ซื้อบ้าน จนได้รับการอนุมัติเมื่อวันที่ 27 ธ.ค.55 และตอนนี้ก็ผ่อนได้ 5 เดือนแล้ว

เป้าหมายต่อไปของพวกเราคือ สร้างเนื้อสร้างตัวเพื่อให้เราเป็นเหมือนอย่างเมื่อก่อน จากก่อนหน้านี้ที่พ่อแม่ต้องทำงานหนัก ตอนนี้ท่านได้พักสักที

ตอนนี้บ้านผมทำงานกันหมดแล้ว

ตอนนี้ผมมีเงินเดือน 18000 บาท
ส่วนตัวทำแบบนี้ครับ
แยกบัญชีรายจ่าย ออกจากบัญชีออม ซึ่งผมเปิดบัญชีไว้ 3 กลุ่ม

ผมใช้เดือนละ 6,000 ให้แม่ 5,000 ที่เหลือเก็บ 7,000 ผมก็จะแบ่ง 3 ส่วน

บัญชีแรกเก็บไว้ไปเที่ยว
หักออก 1,000 บาท

บัญชีสองเก็บไว้ฉุกเฉิก
หักออก 1,000 บาท

บัญชีสามเก็บไว้โบนัสให้ตัวเอง
หักออก 1,000 บสม

ก็จะเหลือ 4,000 ผมจะเปิดบัญชีฝากไม่ประจำกับ TMB ME ฝากเข้าเดือนละ 1,000 ให้ ดอกเบี้ย 4% ครับ
อีก 3,000 ผมซื้อกองทุนครับ ตอนนี้ที่ลงๆอยู่ก็จะเป็นของ BBL ครับ
ผมทำแบบนี้มา 1ปีกว่า ตอนนี้มีเงินเก็บ ประมาณ 70,000 ครับ

เป้าหมายตอนนี้ของผม คือ เร่งสร้างตัวเอง มีบ้าน มีงานที่มั่นคง ครอบครัวและให้คนรักของเราสบายมากขึ้น และสัญญากับแม่ไว้แล้วว่าจะพาแม่ไปเกาหลี...

ผมอยากรู้ว่าโอกาสที่ผมจะมีเงินล้านมันยากไหมครับ
แก้ไขข้อความเมื่อ 1 พฤษภาคม 2556 เวลา 18:58 น.",NEU
30433297-b822ecfd-1e9a-4010-8bad-4234778e8dae,me ไม่ใช่ 4% นะครับ 4 เท่าของ % เงินฝากปกติครับ ....,NEU
30433297-c8000a96-1c9b-4f23-b259-b4796491f68c,"ถ้าทำอย่างนี้ได้ตลอด ได้หลายๆ ล้านเลยครับ

ถ้าเก็บได้ประมาณเท่านี้ทุกปี ไม่เกินสิบปีเห็นล้านแรกแน่นอน ลองศึกษา Rule of 72 ดูครับ
แก้ไขข้อความเมื่อ 1 พฤษภาคม 2556 เวลา 19:20 น.",NEU
30433297-db72f3f5-e32d-4c41-bba2-42bc93f8c52d,"ไม่ยากแต่ใช้เวลานาน

อยากมีเงิน  x บาท เร็วๆมี 2 วิธีครับ

1. ลดรายจ่าย
2. เพิ่มรายได้
ผมเน้นให้เพิ่มข้อ 2 ให้มากๆไว้ครับ เพราลดรายจ่ายได้ 90% เลยก็ไม่ทำให้รวยขึ้นถ้ารายได้เท่าเดิม

อยากรวยเร็วๆ
1. หัดลงทุน ศึกษาแบบที่ถนัด เอา asset ที่มีไปให้มันทำงาน แทนที่จะฝากแบงค์ไว้ให้มันลดค่าจากเงินเฟ้อเฉยๆ  เอาไปลองลงกองทุนก็ง่ายดีครับ ให้ตัดทุกเดือนเป็นประจำเลย สั่งตัดบัญชีซื้อซื้อแบบอันโนมัติ BBL ถือว่าเป็นกองที่จัดการได้ดีที่เดียวครับ แนะนำกองทศพล ครับ

2. เปลี่ยนงาน อัพเงินเดือนไปเรื่อยๆพร้อมๆกับเพิ่มความสามารถตัวเองให้ทันเงินเดือนที่เพิ่มด้วย ทั้ง skill ภาษา, computer และ skill การทำงาน ประสบการณ์ deal งานใหญ่ๆสร้าง profile ตั้งเป้าให้คนในวงการรู้จักเราให้ได้ก่อนอายุ 30  ให้ได้ครับ

3. หาช่องทางออกมาทำธุรกิจเอง อันนี้บอกไม่ได้ว่าทำอะไร ถ้าจับทางถูกก็เหนื่อยหน่อยแต่รวยแน่นอนครับ
แก้ไขข้อความเมื่อ 1 พฤษภาคม 2556 เวลา 19:28 น.",NEU
30433297-b6ec1af1-21e6-4145-afe4-1eceb978a3f3,10ปี ถ้ายังมีวินัยแบบนี้ ได้อยู่แล้วครับ ใช่คุณจะเงินเดือนแค่นี้ไปตลอด และถ้าคุณได้ทำงานที่มีโบนัส ก็ยิ่งเร็วขึ้นไปอีก,NEU
30433297-1b0d811c-058f-479f-86e4-20f1e451c286,"แพ่งไปที่สิ่งที่อยากได้
ลองคิดว่าอยากได้อะไรซักอย่างแล้วต้องเอามันมาให้ได้ ซึ่งตอนนี้คุณมีสิ่งนั้นแล้วคือเงินล้าน ท่องเข้าไว้ เพื่อเงินล้าน เพื่อเงินล้าน

สร้างหนทางรายได้
คนบนโลกมีเป็นพันล้านคน ลองหาดูว่าต้องการอะไร ไปหามันมาให้เค้า แค่ 0.0001% คุณก็เป็นมหาเศรษฐีแล้ว

ศึกษาความรู้ใหม่ๆ
เรื่องที่คุณคิดว่าไม่มีค่าในวันนี้ มันอาจจะมีคุณค่ากับคุณในวันหน้า

ทำความรู้จักกับสิ่งที่เรียกว่า เงิน กับ โอกาส
ลองไปศึกษาให้ดีว่าเงินคืออะไร มันจะทำให้คุณลืมเรื่องเงินฝากไปเลย
ส่วนโอกาส มันอยู่หน้าคุณตลอดเวลานั้นละ ขึ้นอยู่ที่ว่าคุณจะมองเห็นและคว้ามันมาได้มั้ย และสิ่งที่จะทำให้คุณมองเห็นโอกาสคือ ""ความรู้""


ปล. Knowledge is Power But Power is Power - Game of Thrones
ปล.2 หมายความว่าอย่าไปเหยียบเท้าคนที่เค้าได้รับโอกาสก่อนและมากกว่าคุณตอนที่คุณยังไม่พร้อม
แก้ไขข้อความเมื่อ 1 พฤษภาคม 2556 เวลา 19:52 น.",NEU
30433297-374dd711-a145-479a-8a40-b45d3716b93b,"ถ้าเป็นเรื่องจริง คุณเก่งมาก
คนกตัญญูบุพการี จะมีแต่ความเจริญ

อย่ากแนะนำว่า

1.อย่าเพิ่งมีแฟน มีแต่รายจ่าย
และมีแต่ปัญหา   เมื่อทุกอย่างพร้อมมันจะมาเอง   เอาไว้ 30ค่อยคิด  บอกตัวเองไว้เสมอว่า
พ่อแม่ยังลำบากอยุ่
ถ้ามีอยู่ ไปเลิกซะ

2.  อย่าซื้อรถ  ไว้ ถ้าภาระน้อยลง  หามือสอง
เพราะรถมีแต่ราคาตก  เสื่อมสภาพ ตลอดเวลา
มีค่าใช้จ่าย ที่คาดไม่ถึงมาเรื่อย

3. เงินเก็บ เอาไป ลง กองทุน หรือหุ้นคุณค่า

4. ถ้า ป ตรี ไม่จบ u แนวหน้า  ให้หาทางต่อโท
เลื่อกแต่ u พวก cu tu  nida Abac
ที่อื่น ไม่ต้ิองเลย   สอบไม่ติดก็สอบไปเรื่อยๆ
เก่งเมื่อไหร ติดเอง  เอาเงิน ข้อ 3มาเรียน
ถ้าได้ หลักสูตร inter ยิ่งดี  ระยะยาวจะดีเอง
5. เขียน พวก 12345ติดฝาห้องนอน เตื่อนความจำ
6. ก่อน 30คุณมีเงินล้านแน่ๆ

ตอนผมเรียน ป ตรี  เพือนบางคน เป้นเด็กช้างเผือก จาก อีสาน บ้านทำนา จนมาก  ไม่มีเงินค่ารถกลับบ้านช่วงปิดเทอม ตอนเรียนขอทุนเรียน
20ปีผ่านไป มันรวยแล้ว มีบ้าน มีรถ มีครอบครัว เอาพี่เอาน้อง มาทำงานบริษัท มัน",NEU
30433297-9fb1ff10-1384-43c1-a2a9-49632a579f57,สู้ๆครับ เอาใจช่วย อายุยังน้อย มีความคิดมีความตั้งใจอย่างนี้ ทำได้แน่นอนครับ ช้าเร็วเท่านั้นเอง,POS
30433297-f2c0129a-dc60-4a06-8a95-15ff8d82b11c,ถ้าคุณคุม ค่าใช้จ่ายส่วนตัว ได้ที่ 6 พัน ได้อย่างที่ว่า ก็มีโอกาส    ใช้เงิน 6พัน สมัยนี้ ถือว่า เก่งมาก  คนทำงานทั่วไป จะเงินเดือน 2 หมื่น 3 หมื่น โดยมากแล้วชักหน้าไม่ถึงหลัง เพราะใช้เงินเกินตัว ซื้อ เทคโนโลยี่ ต่าง ๆ เช่น พวก  โทรศัพท์  แทบเล็ต ยังจะเสียค่าเน็ทรายเดือน อีก,NEU
30433297-706f87de-6660-438e-9435-0abdf1357978,"สู้ๆนะคะ

ลองๆดุวิธีแบบนี้นะคะ เราก็ทำตามอยู่",POS
30433297-e7920fe4-5c64-4e79-a78f-760eaf52098c,"ตั้งใจทำงานให้เต็มที่ ใช้ชีวิตไม่เสี่ยง และมีวินัย
อย่าเพิ่งกดดันตัวเอง ด้วยความรู้สึกว่า ""เราต้องรวย""
เพราะเราเห็นมาเยอะเลยค่ะ คนที่กดดันตัวเองแบบนี้
หลายคนจะผิดพลาดเมื่ออายุประมาณ 30 กว่าๆ
หนทางยังอีกยาวไกลค่ะ เดินอย่างมั่นคงค่ะ",NEU
39698219-0,"สวัสดีค่า จขกท.เพิ่งเรียนจบทำงานมาได้ประมาณ 7 เดือน ตอนนี้ก็ยังเรียกว่ายังเป็นช่วงปรับตัวกับการใช้ชีวิตเป็นผู้ใหญ่อยู่
พอสมควร หลังจากที่เรียนจบมาแล้วทำงานเลย สิ่งที่เพิ่งเคยเจอเลยก็คือ

- สังคมการเมืองภายในองค์กรมีอยู่จริง แล้วน่ากลัวกว่าที่คิดด้วย
- เพื่อนแท้ในที่ทำงานยังมีอยู่จริงนะ
- อย่ารักบริษัทมากกว่าสุขภาพของตัวเอง
- การได้ทำงานใกล้บ้านช่วยลดค่าใช้จ่ายไปได้เยอะมาก สุขภาพจิตดีด้วยได้เจอครอบครัว+น้องหมาทุกวัน
- การกระจายข่าวเร็วมาก เร็วกว่าสังคมมหาลัยอีก
- อยู่เงียบๆฟังอย่างเดียวไม่นินทา ได้รู้อะไรเยอะกว่า
- คนที่มีแฟนหรือมีเมียมีลูกแล้วแต่ยังไม่สามารถรักเดียวใจเดียวนี่ก็เยอะมากเช่นกัน ปกติสังคมมหาลัยก็ไม่ขนาดนี้ 
- หาแฟนในที่ทำงานยากกว่ามหาลัยอีก
- งานวันจันท์ถึงเสาร์เหนื่อยจริงๆ
- ถ้าคุณเป็นคนประจบประแจงหรือไหลไม่เก่ง อย่าพยายามมีบทบาทแต่ก็ต้องทำใจว่าก้าวหน้าไม่เร็ว
- การได้หัวหน้าที่ดีและเก่ง นี่ดีที่สุดแล้ว",NEU
39698219-a1ae2551-ee90-4721-b11b-d0576a5f4de9,"สนับสนุน3ข้อ
- อยู่เงียบๆฟังอย่างเดียวไม่นินทา ได้รู้อะไรเยอะกว่า
อันนี้ถูกต้อง เรานินทาคนอื่นก็ให้คนอื่นฟังก็ไม่มีอะไรที่จะบอกว่าไอคนนั้นจะไม่เอาเราไปนินทาให้คนอื่นเหมือนกัน
- ถ้าคุณเป็นคนประจบประแจงหรือไหลไม่เก่ง อย่าพยายามมีบทบาทแต่ก็ต้องทำใจว่าก้าวหน้าไม่เร็ว
เรียกว่าอยู่เป็นดีกว่า แนะนำให้พยายามประจบถ้ามีฝีมือพอ ไม่ต้องไปสนคำนินทา เพื่อการโตในเรื่องงาน
- หาแฟนในที่ทำงานยากกว่ามหาลัยอีก
ชีวิตการทำงานมันทำให้เรารู้ว่าแค่มีแฟนที่หน้าตาดีมันไม่มีประโยชน์ เพราะสมัยนี้คนหน้าตาดีเยอะแต่คนดีที่เข้ากับเรามันน้อย
ถ้าเจอทั้งนิสัยดีและหน้าตาดีก็คือยิ่งกว่าถูกหวย",NEU
39698219-da476319-f963-48ed-820f-db5866967f7d,นอกจากที่กล่าวมาก็ เรื่องสกิลติดตัว ทักษะไม่ว่าภาษาหรือไอที สำคัญไม่แพ้ความรู้และประสบการณ์ มันทำเรามีโอกาสก้าวหน้ามากขึ้น,NEU
39698219-0386dfe1-84e2-4289-abcc-66063c71f7fa,"ทำงาน วันจันทร์ถึงอาทิตย์ เหนื่อยกว่า ไม่มีวันหยุดเลย ชีวิตเหมือนขาดสีสันไป
งานทุกงาน พอถึงจุดหนึ่งก็จะเบื่อ ซ้ำซาก ไม่ท้าทาย อยากเปลี่ยนงาน เพราะอิ่มตัวแล้ว",NEU
39698219-cb29d9b3-5ee3-4080-9b37-dff0dbfbf1d6,ทำงานไปสักพักจะรู้สึกว่า ไปเรียนต่อดีที่สุด เพราะความรู้ปริญญาตรี ไม่พอทำงานครับ ,NEU
39698219-1da91fde-aa13-4d27-bdc5-561c8da07f7b,ทำงานเงียบๆในมุมมืดของบริษัท เก็บเงินซื้อกองทุนไปเรื่อยๆ เพื่อออกจากระบบสแกนนิ้วนิ้วให้เร็วที่สุด,NEU
39698219-48776b6a-11c6-4ffc-9e57-087185b00e7d,"ได้เห็นว่าคนที่ไม่ทำอะไรเลยแต่ได้หน้าไปคนเดียว มันมีอยู่จริง ๆ
สมัยเรียนทำงานกลุ่มยังบ่นใส่ครูได้ว่าไอ้คนนี้ไม่ทำอะไร
พอสังคมทำงานปุ๊บ จบเลย",NEU
39698219-b5f9bd45-2728-463a-a910-1446cddd0911,บอสที่ไม่เคยดุ ด่า ว่า กล่าว ลูกน้องมีอยู่จริง แต่เปลี่ยนมาให้กำลังใจแทนเวลาทำงานผิดพลาด,NEU
39698219-1e05498f-0190-482f-8943-52cf476ea081,"๑. การเหยียบคนอื่นให้ตัวเองสูงขึ้น
๒. รูปแบบวิธีการเลีย
๓. กิ้งก่าเปลี่ยนสี

อันนี้เยอะมากครับ ในหน่วยงาน",NEU
39698219-0c69e264-9358-4a2d-b695-bd88405cd733,"ทำงานประจำเหนื่อยก็พักว่างเล่นเกมส์ จริงครับ!! คนทำงานเป็นมี พ่อ พี่ชาย และก็ผม!
แก้ไขข้อความเมื่อ 9 มีนาคม 2563 เวลา 16:32 น.",NEU
39698219-456f3fbb-0af7-44fe-90d0-ec3073e46989,"ขอเสริมเพิ่มเติมอีก 2ข้อ หลักๆสำคัญ   ที่ต้องมี
1.   สัมมาคารวะ   
2.   พูด  เขียน ภาษาไทยให้ถูก   ตอนนี้อ่านรายงานที่สั่งให้ทำ  มีแต่ภาษาแชท",NEU
39708177-0,"อยากจะสอบถามเพื่อนที่ทำงานประจำหรือธุระกิจส่วนตัวว่า
ธุระกิจไหนที่ยังพอไปได้หรือไม่กระทบเลยบ้างครับ",NEU
39708177-8853a462-2d70-45e3-a039-7d00d26eb9e4,Food panda. แล้วก็พวก  non-bank,NEU
39708177-ed2949a1-22af-4515-924d-2f12d3fce518,สื่อสาร / โรงพยาบาล น่าจะกระทบน้อย แต่หุ้นดันตกพอ ๆ กับตัวอื่น,NEG
39708177-7985c4fa-4ae9-4fb7-b857-55cf0264959d,,NEU
39708177-bc9c10ea-1cc3-4195-82fb-af9f1d1978cf,โรงเรียน น่าจะไม่เยอะนะครับ ยังไงๆ ก็ต้อง จ่ายค่าเทอมเท่าเดิม ต่อไม่ได้ T T,NEU
39708177-1e4a1314-b99f-4ceb-ab51-1595321e7972,ผลิตหน้ากาก กับขายหน้ากากมั้งครับ ช่วงนี้ผลิตไม่พอต่อความต้องการ,NEU
